Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-08-29 06:45:00,11.6,38.5,8.43,12.51,20.92,9.84,11.13,0.44,5.37,0.21,,,,11.53,5.67,18.51,68.9,0.48,12.31,,0.0,76.28,1010.03,
2024-08-29 07:00:00,11.6,38.5,6.81,13.22,20.04,9.77,11.17,0.43,5.63,0.21,,,,15.03,3.37,18.52,68.9,0.49,112.1,,0.0,76.28,1010.03,
2024-08-29 07:15:00,9.33,38.11,7.57,12.73,20.29,9.79,11.2,0.42,5.41,0.21,,,,10.37,0.77,18.56,68.9,0.52,191.75,,0.0,76.28,1010.03,
2024-08-29 07:30:00,8.8,38.0,8.35,13.29,21.63,9.19,11.21,0.43,5.29,0.21,,,,4.88,0.93,18.57,68.9,0.51,191.72,,0.0,76.28,1010.03,
2024-08-29 07:45:00,8.8,38.0,7.8,13.89,21.69,8.85,11.17,0.42,5.38,0.21,,,,6.36,4.61,18.52,68.9,0.52,191.84,,0.0,76.28,1010.03,
2024-08-29 08:00:00,8.8,38.0,8.49,12.69,21.19,9.5,11.24,0.42,6.08,0.21,,,,3.16,5.26,18.42,68.9,0.53,191.9,,0.0,76.5,1010.03,
2024-08-29 08:15:00,7.5,38.39,9.28,12.64,21.92,9.55,11.36,0.41,6.01,0.21,,,,3.46,2.56,18.27,68.9,0.54,191.7,,0.0,76.29,1010.03,
2024-08-29 08:30:00,7.2,38.5,8.93,13.46,22.38,9.08,11.46,0.42,5.72,0.21,,,,7.55,2.58,18.18,68.9,0.54,191.86,,0.0,79.69,1010.03,
2024-08-29 08:45:00,7.2,38.5,9.01,13.44,22.46,9.17,11.22,0.41,5.37,0.21,,,,10.41,1.99,18.35,68.9,0.55,192.09,,0.0,78.23,1010.03,
2024-08-29 09:00:00,7.2,38.5,9.08,12.44,21.51,10.43,11.49,0.4,4.69,0.58,,,,5.63,2.89,18.61,68.9,0.51,89.99,,0.0,77.31,1010.03,
2024-08-29 09:15:00,8.8,,,,,,,,,0.62,,,,1.84,2.11,,,,,,0.0,,,
2024-08-29 09:30:00,9.2,37.0,9.57,13.48,23.07,10.82,11.33,0.38,5.01,0.21,,,,1.89,1.86,18.65,68.9,0.47,12.18,,0.0,84.98,1010.03,
2024-08-29 09:45:00,9.2,,10.57,13.23,23.81,10.91,,,,0.21,,,,7.74,1.93,18.67,68.9,0.47,12.47,,0.0,90.48,1010.03,
2024-08-29 10:00:00,9.2,37.0,9.88,12.0,21.86,10.47,11.6,0.39,5.48,0.21,,,,11.26,1.12,18.71,68.9,0.47,12.56,,0.0,94.47,1010.03,
2024-08-29 10:15:00,8.88,37.78,9.23,10.77,19.99,10.82,11.49,,,0.21,,,,8.09,5.67,18.73,68.5,0.46,12.62,,0.0,94.55,1010.03,
2024-08-29 10:30:00,8.8,38.0,9.27,11.49,20.76,10.19,11.63,0.38,5.55,0.21,,,,10.89,5.24,18.69,68.69,0.47,12.39,,0.0,90.4,1010.03,
2024-08-29 10:45:00,8.8,38.0,8.29,11.77,20.03,11.58,11.51,0.39,5.6,0.21,,,,7.16,4.2,18.71,68.34,0.46,12.63,,0.0,89.61,1010.03,
2024-08-29 11:00:00,8.8,38.0,8.53,13.96,22.49,11.04,11.48,0.39,5.52,0.21,,,,4.03,3.25,18.76,68.85,0.47,14.48,,0.0,88.1,1010.03,
2024-08-29 11:15:00,8.48,38.0,8.97,13.45,22.42,11.15,11.51,0.38,5.7,0.21,,,,4.19,0.44,18.89,68.9,0.47,12.78,,0.0,102.91,1010.03,
2024-08-29 11:30:00,8.4,38.0,9.15,13.61,22.76,11.06,11.44,0.4,5.93,0.21,,,,6.76,1.91,18.92,68.12,0.46,12.45,,0.0,108.31,1010.03,
2024-08-29 11:45:00,8.4,38.0,8.88,12.67,21.56,11.88,11.44,0.39,5.53,0.21,,,,16.48,3.3,18.86,66.81,0.48,12.34,,0.0,111.9,1010.02,
2024-08-29 12:00:00,8.4,38.0,8.89,11.96,20.86,11.85,11.63,0.4,5.88,0.21,,,,11.55,3.26,18.9,66.43,0.46,12.54,,0.0,135.48,1010.03,
2024-08-29 12:15:00,8.4,38.0,9.12,11.92,21.06,12.03,11.35,0.39,7.23,0.21,,,,4.69,4.14,18.88,67.97,0.48,12.41,,0.0,95.76,1010.03,
2024-08-29 12:30:00,8.4,38.0,7.86,13.55,21.42,11.26,11.4,0.39,7.36,0.43,,,,5.92,6.76,18.9,68.59,0.47,12.54,,0.0,86.28,1010.03,
2024-08-29 12:45:00,8.4,38.0,8.14,13.01,21.15,10.18,11.19,0.39,5.58,0.37,,,,2.88,4.94,18.87,68.9,0.46,12.48,,0.0,90.74,1010.03,
2024-08-29 13:00:00,8.4,38.0,7.43,15.27,22.69,9.73,11.14,0.42,4.73,0.21,,,,6.4,2.28,18.8,68.77,0.52,112.25,,0.0,98.45,1010.03,
2024-08-29 13:15:00,9.7,40.33,7.92,14.62,22.55,11.07,11.24,0.44,5.31,0.21,,,,4.88,7.2,18.74,67.96,0.56,191.98,,0.0,96.64,1010.03,
2024-08-29 13:30:00,10.0,41.0,7.86,13.58,21.44,9.73,11.31,0.44,5.52,0.21,,,,7.12,8.94,18.69,68.6,0.54,192.27,,0.0,85.28,1010.03,
2024-08-29 13:45:00,10.0,41.0,6.83,14.44,21.27,9.43,11.21,0.43,6.6,0.21,,,,4.81,7.66,18.73,68.87,0.54,192.22,,0.0,92.07,1010.03,
2024-08-29 14:00:00,10.0,41.0,7.82,13.07,20.89,9.21,11.29,0.44,6.45,0.21,,,,4.93,9.95,18.78,68.4,0.51,90.22,,0.0,104.03,1010.03,
2024-08-29 14:15:00,10.97,38.67,7.42,13.68,21.11,9.59,11.39,0.43,6.13,0.21,,,,20.31,9.58,18.74,67.88,0.46,12.44,,0.0,92.28,1010.03,
2024-08-29 14:30:00,11.2,38.0,7.47,13.39,20.85,9.82,11.37,0.44,6.81,0.21,,,,12.02,3.58,18.69,68.67,0.46,12.59,,0.0,82.63,1010.03,
2024-08-29 14:45:00,11.2,38.0,7.96,13.6,21.54,10.45,11.33,0.43,6.25,0.21,,,,3.7,0.6,18.72,68.9,0.47,12.79,,0.0,82.21,1010.03,
2024-08-29 15:00:00,11.2,38.0,7.27,14.73,21.99,9.86,11.19,0.43,7.2,0.21,,,,2.17,1.56,18.77,68.9,0.47,12.54,,0.0,97.19,1010.03,
2024-08-29 15:15:00,10.23,39.94,6.0,14.61,20.61,9.08,11.24,0.43,5.91,0.21,,,,0.41,1.0,18.73,68.79,0.48,12.36,,0.0,87.32,1010.03,
2024-08-29 15:30:00,10.0,40.5,6.16,14.16,20.32,8.66,11.14,0.43,6.88,0.21,,,,1.04,7.76,18.7,68.59,0.47,12.6,,0.0,80.85,1010.03,
2024-08-29 15:45:00,10.0,40.5,5.85,14.08,19.93,9.14,11.16,0.43,6.41,0.21,,,,5.73,4.36,18.65,68.9,0.46,12.37,,0.0,79.32,1010.03,
2024-08-29 16:00:00,10.0,40.5,6.76,13.46,20.23,9.33,11.04,0.43,5.95,0.21,,,,3.26,0.51,18.74,68.9,0.47,12.54,,0.0,78.83,1010.03,
2024-08-29 16:15:00,9.04,41.28,7.29,12.51,19.79,9.55,11.19,0.42,8.28,0.21,,,,0.74,3.71,18.84,68.9,0.46,12.67,,0.0,82.51,1010.03,
2024-08-29 16:30:00,8.8,41.5,7.08,13.82,20.89,8.79,11.17,0.43,4.48,0.21,,,,8.39,4.53,18.74,68.9,0.47,12.57,,0.0,84.91,1010.03,
2024-08-29 16:45:00,8.8,41.5,6.94,13.1,20.05,9.4,11.42,0.43,5.63,0.21,,,,8.72,2.73,18.74,68.85,0.47,12.53,,0.0,82.58,1010.03,
2024-08-29 17:00:00,8.8,41.5,6.7,13.17,19.88,9.28,11.61,0.42,7.72,0.21,,,,6.03,2.99,18.72,68.9,0.46,12.37,,0.0,79.55,1010.03,
2024-08-29 17:15:00,12.04,40.32,5.5,13.8,19.31,8.86,11.47,0.39,6.0,0.21,,,,13.1,8.29,19.02,68.9,0.46,12.38,,0.0,76.28,1010.03,
2024-08-29 17:30:00,12.8,40.0,7.03,12.94,19.97,9.57,11.46,0.38,5.29,0.21,,,,6.89,3.47,19.26,68.9,0.46,12.64,,0.0,76.28,1010.03,
2024-08-29 17:45:00,12.8,40.0,8.63,12.55,21.18,11.36,11.36,0.37,6.82,0.21,,,,2.78,3.99,19.55,68.9,0.46,12.39,,0.0,76.28,1010.03,
2024-08-29 18:00:00,12.8,40.0,9.12,12.67,21.8,11.96,11.22,0.39,4.34,0.21,,,,4.29,1.66,19.51,68.9,0.51,114.27,,0.0,76.28,1010.03,
2024-08-29 18:15:00,11.83,39.61,9.08,14.93,24.02,10.59,11.38,0.38,5.72,0.21,,,,14.25,4.67,19.55,68.9,0.53,191.97,,0.0,76.28,1010.03,
2024-08-29 18:30:00,11.6,39.5,9.49,14.8,24.32,10.1,11.49,0.38,4.9,0.21,,,,21.45,2.05,19.77,68.9,0.53,192.15,,0.0,76.28,1010.03,
2024-08-29 18:45:00,11.6,39.5,10.11,14.8,24.91,11.03,11.57,0.39,15.1,1.41,,,,17.28,6.81,19.76,68.9,0.53,192.0,,0.0,76.28,1010.03,
2024-08-29 19:00:00,11.6,39.5,11.54,14.99,26.53,11.91,11.58,0.39,4.26,0.65,,,,14.94,4.16,20.01,68.9,0.54,192.18,,0.0,76.28,1010.03,
2024-08-29 19:15:00,10.3,43.39,12.55,14.24,26.8,10.98,11.51,0.39,5.01,0.21,,,,4.44,6.4,19.84,68.9,0.54,191.74,,0.0,76.28,1010.03,
2024-08-29 19:30:00,10.0,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-08-29 19:45:00,10.0,44.5,13.65,15.5,29.14,11.13,11.61,0.39,5.29,0.21,,,,10.07,6.5,19.79,68.9,0.54,191.96,,0.0,76.28,1010.03,
2024-08-29 20:00:00,10.0,,14.67,14.86,29.52,12.0,,,,0.21,,,,4.29,3.39,19.78,68.9,0.54,192.02,,0.0,76.28,1010.03,
2024-08-29 20:15:00,10.32,42.92,15.76,14.02,29.78,11.94,11.58,0.39,5.18,0.21,,,,1.62,3.57,19.72,68.9,0.54,191.83,,0.0,76.28,1010.03,
2024-08-29 20:30:00,10.4,,14.8,14.01,28.79,11.33,,,,0.21,,,,5.41,1.21,19.73,68.9,0.53,191.95,,0.0,76.28,1010.03,
2024-08-29 20:45:00,10.4,42.5,16.05,13.43,29.47,12.27,11.6,0.39,4.53,0.21,,,,2.56,0.93,19.75,68.9,0.53,191.94,,0.0,76.28,1010.03,
2024-08-29 21:00:00,10.4,42.5,16.53,13.74,30.26,11.6,11.54,0.39,,0.94,,,,10.76,0.94,19.82,68.9,0.5,90.09,,0.0,76.28,1010.03,
2024-08-29 21:15:00,12.32,44.83,16.38,13.9,30.29,11.87,11.65,0.39,4.89,0.39,,,,14.07,0.48,19.74,68.9,0.47,12.41,,0.0,76.28,1010.03,
2024-08-29 21:30:00,12.8,45.5,16.52,13.76,30.27,12.52,11.52,0.43,4.31,0.21,,,,15.08,7.79,19.8,68.9,0.48,12.4,,0.0,76.28,1010.03,
2024-08-29 21:45:00,12.8,45.5,15.69,16.25,31.95,12.01,11.59,0.43,5.14,0.21,,,,3.37,6.77,19.82,68.9,0.48,12.43,,0.0,76.28,1010.03,
2024-08-29 22:00:00,12.8,45.5,15.86,14.38,30.25,12.18,11.24,0.44,5.75,0.21,,,,6.77,4.75,19.82,68.9,0.51,112.89,,0.0,76.28,1010.03,
2024-08-29 22:15:00,13.76,45.89,15.95,13.63,29.59,11.15,11.13,0.44,6.03,0.21,,,,15.68,3.08,19.69,68.9,0.54,192.07,,0.0,76.28,1010.03,
2024-08-29 22:30:00,14.0,46.0,15.32,15.44,30.76,9.67,11.13,0.44,5.01,0.21,,,,13.66,0.61,19.77,68.9,0.52,192.02,,0.0,76.28,1010.03,
2024-08-29 22:45:00,14.0,46.0,14.23,15.63,29.87,9.77,11.46,0.44,4.53,0.21,,,,13.84,1.19,19.76,68.9,0.52,192.09,,0.0,76.28,1010.03,
2024-08-29 23:00:00,14.0,46.0,14.55,15.12,29.68,10.56,11.48,0.45,5.19,0.21,,,,5.82,2.37,19.67,68.9,0.51,91.94,,0.0,76.28,1010.03,
2024-08-29 23:15:00,13.03,39.29,14.26,16.22,30.49,10.32,11.48,0.43,5.33,0.21,,,,2.76,3.22,19.79,68.9,0.48,12.1,,0.0,76.28,1010.03,
2024-08-29 23:30:00,12.8,37.5,14.88,13.03,27.91,10.93,11.31,0.45,5.01,0.21,,,,5.18,1.64,19.73,68.9,0.48,12.2,,0.0,76.28,1010.03,
2024-08-29 23:45:00,12.8,37.5,15.52,12.94,28.48,9.74,11.48,0.46,4.48,0.41,,,,10.07,5.82,19.67,68.9,0.48,12.19,,0.0,76.28,1010.03,
2024-08-30 00:00:00,12.8,37.5,15.58,14.37,29.95,9.48,11.54,0.45,5.0,0.24,,,,2.24,0.91,19.76,68.9,0.48,14.23,,0.0,76.28,1010.03,
2024-08-30 00:15:00,12.17,38.65,14.88,13.26,28.14,9.76,11.46,0.44,5.54,0.21,,,,6.12,1.36,19.76,68.9,0.49,12.16,,0.0,76.28,1010.03,
2024-08-30 00:30:00,12.0,39.0,13.76,13.93,27.7,9.48,11.37,0.43,4.7,0.21,,,,1.2,0.27,19.78,68.9,0.48,12.17,,0.0,76.28,1010.03,
2024-08-30 00:45:00,12.0,39.0,14.56,12.29,26.84,10.05,11.45,0.44,4.3,0.21,,,,1.15,5.61,19.77,68.9,0.48,12.05,,0.0,76.28,1010.03,
2024-08-30 01:00:00,12.0,39.0,14.45,13.73,28.2,9.83,11.57,0.45,4.86,0.21,,,,3.65,3.02,19.74,68.9,0.5,114.11,,0.0,76.28,1010.03,
2024-08-30 01:15:00,11.36,40.92,13.49,11.89,25.37,10.28,11.41,0.44,5.71,0.21,,,,7.18,0.37,19.76,68.9,0.52,191.84,,0.0,76.28,1010.03,
2024-08-30 01:30:00,11.2,41.5,12.01,14.28,26.29,9.19,11.4,0.44,5.35,0.21,,,,0.83,3.37,19.79,68.9,0.51,192.11,,0.0,76.28,1010.03,
2024-08-30 01:45:00,11.2,41.5,12.58,12.98,25.56,10.54,11.42,0.42,5.28,0.21,,,,7.67,12.16,19.73,68.9,0.52,191.87,,0.0,76.28,1010.03,
2024-08-30 02:00:00,11.2,41.5,14.13,11.82,25.94,11.69,11.46,0.4,5.74,0.21,,,,0.75,14.46,19.76,68.9,0.5,90.19,,0.0,76.28,1010.03,
2024-08-30 02:15:00,10.23,39.92,15.77,11.22,27.0,11.79,11.34,0.4,5.91,0.21,,,,4.97,8.56,19.78,68.9,0.48,12.43,,0.0,76.28,1010.03,
2024-08-30 02:30:00,10.0,39.5,15.29,12.89,28.18,11.83,11.33,0.41,5.29,0.21,,,,3.45,0.84,19.79,68.9,0.48,12.29,,0.0,76.28,1010.03,
2024-08-30 02:45:00,10.0,39.5,15.51,11.64,27.14,11.78,11.46,0.4,4.89,0.21,,,,2.36,4.53,19.69,68.9,0.49,12.35,,0.0,76.28,1010.03,
2024-08-30 03:00:00,10.0,39.5,15.54,11.06,26.62,12.24,11.62,0.41,5.3,0.21,,,,8.73,10.99,19.67,68.9,0.5,116.08,,0.0,76.28,1010.03,
2024-08-30 03:15:00,11.28,41.06,17.13,11.28,28.42,11.12,11.69,0.4,5.27,0.21,,,,1.34,7.37,19.72,68.9,0.51,191.86,,0.0,76.28,1010.03,
2024-08-30 03:30:00,11.6,41.5,18.35,11.9,30.26,11.24,11.7,0.4,5.31,0.21,,,,12.13,0.3,19.79,68.9,0.52,191.97,,0.0,76.28,1010.03,
2024-08-30 03:45:00,11.6,41.5,18.65,10.6,29.22,12.12,11.66,0.4,5.28,0.21,,,,2.62,7.28,19.69,68.9,0.52,191.9,,0.0,76.28,1010.03,
2024-08-30 04:00:00,11.6,41.5,18.41,8.51,26.93,11.7,11.66,0.4,5.45,0.21,,,,1.98,3.98,19.78,68.9,0.49,90.14,,0.0,76.28,1010.03,
2024-08-30 04:15:00,10.63,39.17,18.48,8.26,26.73,11.93,11.66,0.4,5.16,0.21,,,,1.75,1.52,19.78,68.9,0.48,12.22,,0.0,76.28,1010.03,
2024-08-30 04:30:00,10.4,38.5,18.79,10.44,29.23,11.93,11.65,0.41,5.13,0.21,,,,7.77,5.88,19.77,68.9,0.48,12.18,,0.0,76.28,1010.03,
2024-08-30 04:45:00,10.4,38.5,19.5,10.19,29.69,11.77,11.62,0.4,5.21,0.21,,,,1.76,4.51,19.77,68.9,0.48,12.21,,0.0,76.28,1010.03,
2024-08-30 05:00:00,10.4,38.5,19.99,9.8,29.8,11.59,11.61,0.4,4.64,0.21,,,,2.06,4.73,19.75,68.9,0.48,14.21,,0.0,76.28,1010.03,
2024-08-30 05:15:00,11.36,40.06,21.31,7.51,28.84,11.2,11.64,0.4,5.11,0.21,,,,8.57,10.43,19.76,68.9,0.48,12.25,,0.0,76.28,1010.03,
2024-08-30 05:30:00,11.6,40.5,20.82,7.84,28.67,11.68,11.69,0.39,5.07,0.21,,,,3.99,2.59,19.75,68.9,0.48,12.23,,0.0,76.28,1010.03,
2024-08-30 05:45:00,11.6,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-08-30 06:00:00,11.6,40.5,19.4,12.0,31.4,11.61,11.72,0.43,4.97,0.63,,,,8.86,7.37,19.72,68.9,0.5,114.05,,0.0,76.28,1010.03,
2024-08-30 06:15:00,11.28,,19.55,11.42,30.96,12.1,,,,0.21,,,,2.12,3.39,19.73,68.9,0.51,191.85,,0.0,76.28,1010.03,
2024-08-30 06:30:00,11.2,38.5,18.75,10.77,29.52,11.26,11.23,0.44,6.09,0.21,,,,1.92,3.0,19.75,68.9,0.51,191.8,,0.0,76.28,1010.03,
2024-08-30 06:45:00,11.2,38.5,19.18,12.31,31.51,10.45,11.27,,,0.21,,,,1.7,0.79,19.75,68.9,0.51,191.83,,0.0,76.28,1010.03,
2024-08-30 07:00:00,11.2,38.5,19.73,12.54,32.28,11.37,11.27,0.44,5.12,0.21,,,,3.4,5.14,19.77,68.9,0.5,90.01,,0.0,76.28,1010.03,
2024-08-30 07:15:00,12.17,38.11,19.62,10.9,30.51,11.79,11.41,0.43,5.65,0.21,,,,1.5,2.49,19.66,68.9,0.48,12.39,,0.0,76.28,1010.03,
2024-08-30 07:30:00,12.4,38.0,18.15,14.37,32.51,11.51,11.3,0.43,5.36,0.21,,,,1.21,0.87,19.61,68.9,0.49,12.37,,0.0,76.28,1010.03,
2024-08-30 07:45:00,12.4,38.0,17.53,16.26,33.8,10.62,11.33,0.44,4.7,0.21,,,,5.42,1.2,19.64,68.9,0.49,12.18,,0.0,76.28,1010.03,
2024-08-30 08:00:00,12.4,38.0,18.24,11.54,29.8,10.66,11.46,0.44,5.16,0.21,,,,8.43,2.67,19.66,68.9,0.51,114.17,,0.0,76.56,1010.03,
2024-08-30 08:15:00,11.1,38.39,18.45,12.59,31.04,10.46,11.54,0.42,5.52,0.21,,,,7.48,2.81,19.66,68.9,0.54,191.82,,0.0,77.22,1010.03,
2024-08-30 08:30:00,10.8,,17.04,12.59,29.62,10.45,,,,0.36,,,,1.54,8.0,19.69,68.9,0.54,192.06,,0.0,78.2,1010.03,
2024-08-30 08:45:00,10.8,38.5,15.95,12.56,28.5,10.37,11.12,0.43,5.78,1.27,,,,2.22,9.19,19.66,68.9,0.54,191.74,,0.0,80.62,1010.03,
2024-08-30 09:00:00,10.8,38.5,16.1,12.56,28.65,9.89,11.3,0.43,5.13,0.21,,,,2.78,2.32,19.68,68.9,0.55,191.76,,0.0,87.56,1010.03,
2024-08-30 09:15:00,9.18,36.17,16.5,12.15,28.65,9.67,11.46,0.43,4.74,0.21,,,,0.32,0.3,19.73,68.48,0.56,191.88,,0.0,88.09,1010.03,
2024-08-30 09:30:00,8.8,35.5,15.0,11.52,26.5,10.22,11.54,0.44,4.97,0.21,,,,0.49,0.39,19.71,67.68,0.55,191.7,,0.0,87.48,1010.03,
2024-08-30 09:45:00,8.8,35.5,13.66,10.97,24.64,9.43,11.4,0.44,4.55,0.21,,,,3.51,1.72,19.76,67.63,0.54,191.96,,0.0,90.19,1010.03,
2024-08-30 10:00:00,8.8,35.5,13.7,11.71,25.41,9.65,11.28,0.42,4.81,0.21,,,,10.73,3.08,19.78,67.51,0.51,90.29,,0.0,81.29,1010.03,
2024-08-30 10:15:00,9.12,32.39,13.69,13.85,27.54,9.87,11.36,0.39,4.66,0.21,,,,5.78,2.01,19.76,68.89,0.47,12.32,,0.0,82.32,1010.03,
2024-08-30 10:30:00,9.2,31.5,13.05,13.24,26.28,9.67,11.24,0.39,5.68,0.21,,,,3.62,3.55,19.83,67.73,0.47,12.51,,0.0,108.8,1010.03,
2024-08-30 10:45:00,9.2,31.5,12.21,13.39,25.59,11.26,11.23,0.38,4.94,0.21,,,,3.52,3.52,19.84,63.87,0.47,12.27,,0.0,100.89,1010.03,
2024-08-30 11:00:00,9.2,31.5,13.08,13.09,26.16,12.26,11.38,0.39,5.39,0.21,,,,7.52,0.41,19.8,64.37,0.45,14.6,,0.0,92.44,1010.03,
2024-08-30 11:15:00,8.55,34.61,13.45,13.43,26.87,11.68,11.08,0.39,4.76,0.21,,,,0.79,0.44,19.77,65.59,0.45,12.72,,0.0,96.8,1010.03,
2024-08-30 11:30:00,8.4,35.5,13.51,13.78,27.28,11.42,11.01,0.4,4.66,0.21,,,,1.31,0.91,19.73,66.09,0.45,12.49,,0.0,96.23,1010.03,
2024-08-30 11:45:00,8.4,35.5,13.48,11.83,25.31,11.13,10.98,0.4,4.74,0.21,,,,4.24,2.97,19.76,64.47,0.46,12.67,,0.0,100.39,1010.03,
2024-08-30 12:00:00,8.4,35.5,13.77,12.52,26.29,10.9,10.97,,,0.21,,,,1.92,2.24,19.77,63.33,0.46,12.54,,0.0,91.02,1010.03,
2024-08-30 12:15:00,9.7,,14.17,14.14,28.32,10.67,,,,0.28,,,,2.32,3.36,,,,,,0.0,,,
2024-08-30 12:30:00,10.0,,,,,,,,,0.61,,,,6.15,4.29,,,,,,0.0,,,
2024-08-30 12:45:00,10.0,36.5,13.66,14.58,28.24,10.9,11.59,0.41,6.9,0.69,,,,9.68,6.36,19.71,66.25,0.46,12.45,,0.0,96.37,1010.03,
2024-08-30 13:00:00,10.0,36.5,14.5,13.14,27.65,11.0,,,,0.21,,,,0.28,2.21,19.75,65.72,0.46,12.7,,0.0,90.19,1010.03,
2024-08-30 13:15:00,8.7,37.67,13.21,14.2,27.41,11.14,11.39,0.41,6.54,0.21,,,,0.52,7.23,19.72,66.68,0.46,12.77,,0.0,87.25,1010.03,
2024-08-30 13:30:00,8.4,38.0,11.23,15.53,26.76,10.89,11.1,0.4,,0.21,,,,1.08,1.86,19.71,67.9,0.47,12.85,,0.0,81.79,1010.03,
2024-08-30 13:45:00,8.4,38.0,10.36,15.53,25.88,10.23,11.25,0.4,5.19,0.21,,,,2.7,2.57,19.71,68.49,0.46,12.66,,0.0,93.02,1010.03,
2024-08-30 14:00:00,8.4,38.0,10.5,15.92,26.42,10.91,11.18,0.39,6.2,0.26,,,,1.37,1.52,19.76,66.69,0.46,12.41,,0.0,100.86,1010.03,
2024-08-30 14:15:00,9.37,37.21,11.1,14.32,25.41,11.98,11.59,0.42,4.6,0.36,,,,2.49,0.52,19.77,64.95,0.45,12.81,,0.0,103.76,1010.03,
2024-08-30 14:30:00,9.6,37.0,10.25,14.28,24.54,11.29,11.82,0.32,9.97,0.21,,,,1.37,2.57,19.8,66.83,0.46,12.93,,0.0,89.34,1010.03,
2024-08-30 14:45:00,9.6,37.0,7.0,15.1,22.09,11.7,11.47,0.3,10.38,0.39,,,,5.4,5.53,19.77,66.33,0.46,12.93,,0.0,99.14,1010.03,
2024-08-30 15:00:00,9.6,37.0,5.2,14.43,19.62,11.12,11.27,0.3,9.63,0.64,,,,7.09,2.45,20.47,65.68,0.47,12.63,,0.0,106.93,1010.03,
2024-08-30 15:15:00,9.92,35.06,5.01,15.26,20.29,9.74,11.25,0.3,10.85,0.21,,,,7.49,2.94,20.52,63.74,0.48,12.5,,0.0,110.72,1010.03,
2024-08-30 15:30:00,10.0,34.5,4.52,13.09,17.61,9.66,11.09,0.31,13.36,0.21,,,,13.56,3.14,20.53,61.96,0.48,12.1,,0.0,109.14,1010.03,
2024-08-30 15:45:00,10.0,34.5,4.47,12.88,17.34,9.0,11.2,0.31,3.78,0.21,,,,8.4,5.65,20.55,59.73,0.47,12.37,,0.0,98.67,1010.03,
2024-08-30 16:00:00,10.0,34.5,4.97,13.0,17.96,8.88,11.29,0.3,3.85,0.21,,,,5.79,4.49,20.48,61.68,0.47,12.39,,0.0,102.5,1010.03,
2024-08-30 16:15:00,,,5.66,12.89,18.56,8.29,11.69,0.3,9.3,0.21,,,,4.4,6.19,20.47,61.88,0.47,12.24,,0.0,82.28,1010.03,
2024-08-30 16:30:00,,,6.64,12.27,18.91,9.16,12.04,0.3,15.73,0.31,,,,6.63,8.43,20.45,64.75,0.48,12.3,,0.0,85.8,1010.03,
2024-08-30 16:45:00,,,8.2,12.18,20.39,9.42,12.06,0.31,7.36,0.41,,,,3.02,1.25,20.43,66.09,0.46,12.29,,0.0,77.86,1010.03,
2024-08-30 17:00:00,,,7.49,12.84,20.34,9.31,12.22,0.31,5.61,0.21,,,,5.42,0.27,20.42,68.25,0.51,114.22,,0.0,76.51,1010.03,
2024-08-30 17:15:00,10.0,,6.2,12.77,18.96,9.34,12.3,0.31,6.93,0.21,,,,3.31,0.28,20.46,68.89,0.54,192.3,,0.0,76.37,1010.03,
2024-08-30 17:30:00,10.0,42.5,5.99,13.62,19.6,8.88,12.47,0.31,5.98,0.21,,,,4.0,0.41,20.44,68.9,0.54,192.3,,0.0,76.41,1010.03,
2024-08-30 17:45:00,10.0,42.5,6.37,13.16,19.54,9.18,12.43,0.31,5.59,0.21,,,,0.91,0.86,20.42,68.9,0.54,192.15,,0.0,76.28,1010.03,
2024-08-30 18:00:00,10.0,42.5,6.2,14.01,20.21,9.24,12.41,0.3,5.44,0.21,,,,1.73,2.15,20.43,68.9,0.52,191.98,,0.0,76.28,1010.03,
2024-08-30 18:15:00,12.24,41.72,6.05,14.53,20.57,8.61,12.35,0.3,4.99,0.21,,,,1.54,3.54,20.44,68.9,0.54,192.07,,0.0,76.28,1010.03,
2024-08-30 18:30:00,12.8,41.5,6.92,14.44,21.35,8.48,12.71,0.28,4.06,0.21,,,,1.33,3.99,20.7,68.9,0.54,192.17,,0.0,76.28,1010.03,
2024-08-30 18:45:00,12.8,41.5,8.5,13.67,22.15,9.27,12.86,0.27,4.74,0.21,,,,1.94,2.65,20.79,68.9,0.53,192.07,,0.0,76.28,1010.03,
2024-08-30 19:00:00,12.8,41.5,10.74,14.19,24.94,10.58,12.67,0.27,5.26,0.21,,,,3.53,3.78,20.78,68.9,0.53,189.88,,0.0,76.28,1010.03,
2024-08-30 19:15:00,11.83,45.39,13.01,12.28,25.29,10.69,12.54,0.27,4.78,0.21,,,,3.67,5.15,20.78,68.9,0.54,191.94,,0.0,76.28,1010.03,
2024-08-30 19:30:00,11.6,46.5,13.43,11.73,25.15,10.39,12.68,0.27,4.51,0.21,,,,0.36,1.11,20.77,68.9,0.52,192.07,,0.0,76.28,1010.03,
